_RARE_ O
outstanding O
common O
stock O
with O
protection O
_RARE_ O
_RARE_ O
_RARE_ O
an O
option O
_RARE_ O
price O
_RARE_ O
$ O
_ALLDIG_ O
million O
_RARE_ O

_FIRSTCAP_ O
rescued O
from O
_RARE_ O
ferry O
off O
_FIRSTCAP_ I-LOC
_RARE_ O

LONDON I-LOC
1996-08-26 O

More O
than O
_ALLDIG_ O
people O
were O
_RARE_ O
_RARE_ O
_RARE_ O
Monday O
from O
a O
ferry O
that O
caught O
fire O
soon O
after O
leaving O
_FIRSTCAP_ I-LOC
in O
Britain I-LOC
_RARE_ O
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
_RARE_ O
police O
said O
_RARE_ O

_FIRSTCAP_ O
said O
_RARE_ O
111 O
passengers O
_RARE_ O
six O
crew O
_RARE_ O
board O
_RARE_ O
ferry O
_FIRSTCAP_ I-MISC
_FIRSTCAP_ I-MISC
_RARE_ O
owned O
by O
_FIRSTCAP_ I-LOC
_RARE_ O
_FIRSTCAP_ I-ORG
line O
_RARE_ O
were O
rescued O
by O
a O
_RARE_ O
_RARE_ O
private O
_RARE_ O
commercial O
boats O
after O
fire O
broke O
out O
in O
_RARE_ O
engine O
room O
soon O
after O
it O
left O
port O
_RARE_ O

An O
_RARE_ O
woman O
was O
taken O
to O
_RARE_ O
with O
leg O
injuries O
_RARE_ O
according O
to O
a O
spokesman O
_RARE_ O
_FIRSTCAP_ I-LOC
police O
_RARE_ O

_FIRSTCAP_ O
ferry O
_RARE_ O
which O
was O
_RARE_ O
into O
port O
_RARE_ O
had O
been O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
another O
in O
a O
_RARE_ O
_RARE_ O
small O
_FIRSTCAP_ I-MISC
_RARE_ O
off O
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O

OSCE I-ORG
_RARE_ O
decision O
_RARE_ O
refugee O
voting O
_RARE_ O

_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER

_ALLCAP_ I-LOC
1996-08-26 O

Bosnia I-LOC
_RARE_ O
election O
organisers O
will O
decide O
_RARE_ O
Tuesday O
whether O
or O
not O
to O
postpone O
municipal O
elections O
scheduled O
as O
part O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
an O
OSCE I-ORG
spokeswoman O
said O
_RARE_ O
Monday O
_RARE_ O

Officials O
from O
_RARE_ O
Organisation I-ORG
_RARE_ I-ORG
Security I-ORG
_RARE_ I-ORG
Cooperation I-ORG
in I-ORG
Europe I-ORG
_RARE_ O
OSCE I-ORG
_RARE_ O
are O
considering O
_RARE_ O
postponement O
following O
allegations O
_RARE_ O
serious O
irregularities O
in O
_RARE_ O
registration O
_RARE_ O
Serb I-MISC
refugees O
_RARE_ O

_FIRSTCAP_ O
observers O
say O
_RARE_ O
alleged O
irregularities O
could O
affect O
_RARE_ O
outcome O
_RARE_ O
voting O
_RARE_ O
municipal O
_RARE_ O
_RARE_ O

" O
_FIRSTCAP_ O
... O

_RARE_ O
_FIRSTCAP_ I-ORG
Election I-ORG
_FIRSTCAP_ I-ORG
will O
consider O
_RARE_ O
possible O
postponement O
_RARE_ O
municipal O
elections O
only O
... O

_RARE_ O
other O
elections O
will O
be O
held O
_RARE_ O
September O
14 O
_RARE_ O
" O
OSCE I-ORG
spokeswoman O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
told O
reporters O
in O
Sarajevo I-LOC
_RARE_ O

" O
I O
think O
that O
it O
would O
be O
very O
difficult O
to O
_RARE_ O
which O
municipal O
elections O
would O
have O
to O
be O
cancelled O
_RARE_ O

I O
think O
probably O
if O
_RARE_ O
decision O
_RARE_ O
to O
_RARE_ O
_RARE_ O
were O
to O
be O
taken O
it O
would O
probably O
be O
all O
municipal O
elections O
.. O

_RARE_ O
" O

_FIRSTCAP_ I-PER
added O
that O
options O
other O
than O
postponement O
were O
also O
_RARE_ O
_RARE_ O
table O
_RARE_ O
but O
she O
_RARE_ O
to O
_RARE_ O
what O
they O
were O
_RARE_ O

_FIRSTCAP_ O
Dayton I-LOC
peace O
agreement O
gave O
_RARE_ O
OSCE I-ORG
a O
mandate O
to O
_RARE_ O
_FIRSTCAP_ I-MISC
elections O
_RARE_ O

_FIRSTCAP_ O
_FIRSTCAP_ I-ORG
Election I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O
OSCE I-ORG
_RARE_ O
top O
_RARE_ O
body O
_RARE_ O
_RARE_ O
poll O
_RARE_ O

More O
than O
600,000 O
refugees O
have O
registered O
to O
vote O
in O
55 O
countries O
around O
_RARE_ O
world O
_RARE_ O
representing O
about O
20 O
per O
cent O
_RARE_ O
Bosnia I-LOC
_RARE_ O
total O
_RARE_ O
_RARE_ O

They O
are O
due O
to O
begin O
voting O
_RARE_ O
Wednesday O
_RARE_ O
August O
28 O
_RARE_ O
just O
one O
day O
after O
_RARE_ O
_ALLCAP_ I-ORG
_RARE_ O
_RARE_ O
to O
make O
its O
decision O
_RARE_ O

_FIRSTCAP_ O
inside O
Bosnia I-LOC
_RARE_ O
scheduled O
_RARE_ O
September O
14 O
_RARE_ O
when O
_RARE_ O
are O
_RARE_ O
to O
elect O
municipal O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-MISC
_RARE_ O
Serb I-MISC
_RARE_ O
_RARE_ O
a O
national O
House I-ORG
_RARE_ I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O
a O
_RARE_ O
_FIRSTCAP_ O
_RARE_ O

A O
Sarajevo I-LOC
daily O
newspaper O
_RARE_ O
_FIRSTCAP_ I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O
which O
_RARE_ O
close O
to O
Bosnia I-LOC
_RARE_ O
Moslem I-MISC
nationalist O
_ALLCAP_ I-ORG
_RARE_ O
_RARE_ O
_RARE_ O
Monday O
said O
_RARE_ O
OSCE I-ORG
would O
postpone O
_RARE_ O
_RARE_ O
elections O
until O
_RARE_ O
_FIRSTCAP_ O
_RARE_ O
1997 O
because O
_RARE_ O
_RARE_ O
refugee O
registration O
problems O
_RARE_ O

_ALLCAP_ I-ORG
has O
a O
representative O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-ORG
Election I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O

" O
I O
_RARE_ O
_RARE_ O
know O
what O
_RARE_ O
source O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-ORG
_FIRSTCAP_ I-ORG
report O
_RARE_ O
_RARE_ O
but O
it O
_RARE_ O
_RARE_ O
with O
what O
I O
have O
heard O
from O
western O
diplomats O
_RARE_ O
from O
inside O
_RARE_ O
OSCE I-ORG
_RARE_ O
" O
said O
an O
OSCE I-ORG
staff O
member O
in O
Sarajevo I-LOC
who O
asked O
not O
to O
be O
named O
_RARE_ O

" O
_FIRSTCAP_ O
word O
_RARE_ O
that O
_FIRSTCAP_ I-PER
has O
decided O
to O
postpone O
municipal O
elections O
but O
that O
he O
will O
wait O
_RARE_ O
one O
more O
session O
_RARE_ O
_RARE_ O
_ALLCAP_ I-ORG
_RARE_ O
Tuesday O
to O
take O
everyone O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
issue O
_RARE_ O
" O

Ambassador O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
an O
American I-MISC
_RARE_ O
heads O
_RARE_ O
OSCE I-ORG
mission O
in O
Bosnia I-LOC
_RARE_ O

OSCE I-ORG
_RARE_ O
independent O
monitors O
_RARE_ O
that O
Serb I-MISC
authorities O
have O
_RARE_ O
_RARE_ O
refugees O
from O
_RARE_ O
to O
cast O
a O
ballot O
in O
_RARE_ O
places O
they O
lived O
before O
_RARE_ O
war O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_RARE_ O
refugees O
were O
said O
to O
have O
been O
directed O
by O
their O
authorities O
to O
vote O
from O
strategic O
towns O
which O
had O
Moslem I-MISC
_RARE_ O
before O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-MISC
war O
_RARE_ O
but O
which O
are O
now O
_RARE_ O
as O
a O
result O
_RARE_ O
" O
ethnic O
_RARE_ O
" O
_RARE_ O

_FIRSTCAP_ O
explain O
_RARE_ O
_RARE_ O
_RARE_ O
this O
electoral O
engineering O
_RARE_ O
to O
secure O
Serb I-MISC
control O
over O
_RARE_ O
towns O
inside O
_RARE_ O
49 O
per O
cent O
_RARE_ O
Bosnia I-LOC
known O
as O
_RARE_ O
Serb I-MISC
republic O
_RARE_ O
_RARE_ O
through O
_RARE_ O
ballot O
box O
what O
was O
initially O
taken O
in O
war O
_RARE_ O

_FIRSTCAP_ O
top O
U.N. I-ORG
refugee O
official O
in O
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
voter O
registration O
problem O
_RARE_ O
Monday O
_RARE_ O

" O
Results O
_RARE_ O
_RARE_ O
registration O
_RARE_ O
September O
elections O
_RARE_ O
a O
_RARE_ O
future O
_RARE_ O
_RARE_ O
in O
_FIRSTCAP_ I-LOC
_RARE_ O
" O
warned O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ O
_FIRSTCAP_ O
_RARE_ O
_RARE_ O
U.N. I-ORG
_FIRSTCAP_ O
Commissioner O
_RARE_ O
_FIRSTCAP_ O
in O
_FIRSTCAP_ I-LOC
Yugoslavia I-LOC
_RARE_ O

" O
_FIRSTCAP_ O
_RARE_ O
_RARE_ O
to O
elections O
_RARE_ O
_RARE_ O
political O
leaders O
are O
playing O
_RARE_ O
ethnic O
/ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
up O
support O
within O
their O
_RARE_ O
by O
playing O
_RARE_ O
_RARE_ O
_RARE_ O
or O
fear O
_RARE_ O
" O

After O
truce O
_RARE_ O
Lebed I-PER
faces O
_RARE_ O
Chechen I-MISC
problem O
_RARE_ O

_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER

MOSCOW I-LOC
1996-08-26 O

Alexander I-PER
Lebed I-PER
may O
finally O
get O
to O
discuss O
his O
Chechen I-MISC
peace O
proposals O
with O
Boris I-PER
Yeltsin I-PER
_RARE_ O
Tuesday O
after O
a O
lost O
weekend O
in O
_RARE_ O
region O
when O
he O
was O
forced O
to O
_RARE_ O
plans O
to O
sign O
a O
new O
political O
treaty O
with O
_RARE_ O
separatist O
rebels O
_RARE_ O

It O
could O
be O
a O
_RARE_ O
experience O
_RARE_ O
_RARE_ O
Kremlin I-LOC
security O
chief O
who O
_RARE_ O
just O
two O
months O
after O
being O
appointed O
by O
_RARE_ O
president O
_RARE_ O
two O
_RARE_ O
weeks O
after O
taking O
charge O
_RARE_ O
_RARE_ O
Chechen I-MISC
crisis O
_RARE_ O
had O
promised O
to O
_RARE_ O
up O
_RARE_ O
_RARE_ O
war O
by O
_RARE_ O
weekend O
_RARE_ O

Despite O
a O
_RARE_ O
_RARE_ O
compromise O
in O
_RARE_ O
region O
after O
some O
_RARE_ O
_RARE_ O
worst O
fighting O
_RARE_ O
_RARE_ O
war O
_RARE_ O
Lebed I-PER
may O
be O
just O
finding O
out O
that O
_RARE_ O
a O
long-term O
settlement O
_RARE_ O
_RARE_ O
between O
rebel O
demands O
_RARE_ O
independence O
_RARE_ O
Moscow I-LOC
_RARE_ O
insistence O
that O
Chechnya I-LOC
remain O
part O
_RARE_ O
Russia I-LOC
_RARE_ O
will O
be O
_RARE_ O
easy O
matter O
_RARE_ O

A O
_RARE_ O
former O
_RARE_ O
general O
with O
a O
sharp O
line O
in O
_RARE_ O
_RARE_ O
_RARE_ O
a O
soldier O
_RARE_ O
_RARE_ O
_RARE_ O
making O
life O
sound O
_RARE_ O
_RARE_ O
Lebed I-PER
managed O
to O
_RARE_ O
an O
_RARE_ O
ceasefire O
in O
_RARE_ O
region O
last O
week O
_RARE_ O
days O
after O
_RARE_ O
_FIRSTCAP_ I-MISC
army O
threatened O
to O
bomb O
its O
way O
back O
into O
_RARE_ O
_RARE_ O
Chechen I-MISC
capital O
Grozny I-LOC
_RARE_ O

He O
returned O
_RARE_ O
_RARE_ O
weekend O
_RARE_ O
_RARE_ O
to O
_RARE_ O
a O
political O
settlement O
that O
would O
make O
this O
truce O
work O
where O
all O
others O
have O
failed O
_RARE_ O

But O
then O
he O
apparently O
thought O
better O
_RARE_ O
it O
_RARE_ O

_FIRSTCAP_ O
he O
needed O
to O
_RARE_ O
up O
legal O
_RARE_ O
ends O
_RARE_ O
_RARE_ O
deal O
-- O
_RARE_ O
also O
cover O
his O
back O
_RARE_ O
unnamed O
_RARE_ O
_RARE_ O
in O
Moscow I-LOC
-- O
he O
flew O
back O
to O
_RARE_ O
capital O
_RARE_ O
_RARE_ O
_FIRSTCAP_ O
_RARE_ O

He O
met O
_FIRSTCAP_ I-MISC
Prime O
Minister O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
Monday O
_RARE_ O
_RARE_ O
according O
to O
_RARE_ O
press O
service O
_RARE_ O
Lebed I-PER
_RARE_ O
Security I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O
could O
meet O
Yeltsin I-PER
_RARE_ O
Tuesday O
_RARE_ O

It O
was O
not O
clear O
if O
_RARE_ O
start O
_RARE_ O
Yeltsin I-PER
_RARE_ O
holiday O
_RARE_ O
announced O
later O
_RARE_ O
would O
affect O
plans O
to O
talk O
_RARE_ O

Moscow I-LOC
_RARE_ O
as O
yet O
_RARE_ O
proposals O
_RARE_ O
Chechnya I-LOC
_RARE_ O
political O
future O
have O
_RARE_ O
_RARE_ O
_RARE_ O
been O
sent O
back O
to O
_RARE_ O
_RARE_ O
rounds O
_RARE_ O
various O
government O
_RARE_ O
_RARE_ O

It O
_RARE_ O
not O
known O
what O
caused O
_RARE_ O
delay O
in O
_RARE_ O
peace O
plan O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
last O
week O
that O
Lebed I-PER
was O
operating O
out O
_RARE_ O
a O
_RARE_ O
in O
Chechnya I-LOC
as O
Yeltsin I-PER
_RARE_ O
_RARE_ O
seen O
since O
his O
_RARE_ O
last O
month O
_RARE_ O
kept O
out O
_RARE_ O
_RARE_ O
_RARE_ O
then O
gave O
an O
interview O
_RARE_ O
his O
envoy O
just O
as O
he O
_RARE_ O
a O
truce O
_RARE_ O

But O
_FIRSTCAP_ I-PER
took O
_RARE_ O
_RARE_ O
_RARE_ O
weekend O
to O
_RARE_ O
Lebed I-PER
was O
playing O
_RARE_ O
a O
united O
team O
_RARE_ O
that O
_RARE_ O
proposals O
he O
took O
to O
rebel O
chief-of-staff O
Aslan I-PER
Maskhadov I-PER
had O
been O
agreed O
by O
Yeltsin I-PER
_RARE_ O

If O
that O
were O
_RARE_ O
case O
_RARE_ O
it O
was O
unclear O
why O
Lebed I-PER
_RARE_ O
found O
it O
necessary O
to O
have O
_RARE_ O
deal O
verified O
in O
Moscow I-LOC
_RARE_ O

Lebed I-PER
himself O
said O
he O
was O
concerned O
that O
_RARE_ O
interests O
in O
Moscow I-LOC
_RARE_ O
who O
have O
_RARE_ O
from O
_RARE_ O
war O
_RARE_ O
want O
it O
to O
go O
_RARE_ O
_RARE_ O
would O
_RARE_ O
_RARE_ O
any O
_RARE_ O
in O
_RARE_ O
deal O
to O
remove O
him O
_RARE_ O

Maskhadov I-PER
warned O
that O
Lebed I-PER
_RARE_ O
_RARE_ O
same O
_RARE_ O
as O
a O
former O
_FIRSTCAP_ I-MISC
army O
commander O
in O
_RARE_ O
region O
who O
sought O
a O
compromise O
_RARE_ O
was O
blown O
up O
last O
year O
by O
-- O
so O
_RARE_ O
Chechens I-MISC
say O
-- O
_FIRSTCAP_ I-MISC
forces O
_RARE_ O

Maskhadov I-PER
may O
also O
have O
made O
new O
demands O
_RARE_ O
Lebed I-PER
_RARE_ O
forcing O
him O
to O
check O
back O
with O
_RARE_ O
Kremlin I-LOC
_RARE_ O
what O
he O
could O
offer O
_RARE_ O

A O
rebel O
spokesman O
said O
_RARE_ O
two O
military O
men O
had O
come O
close O
to O
agreement O
_RARE_ O
a O
_RARE_ O
_RARE_ O
_RARE_ O
to O
both O
sides O
_RARE_ O
involving O
a O
referendum O
_RARE_ O
independence O
_RARE_ O
some O
future O
date O
_RARE_ O

_FIRSTCAP_ I-PER
said O
voters O
should O
decide O
Chechnya I-LOC
_RARE_ O
future O
but O
_RARE_ O
there O
was O
_RARE_ O
question O
_RARE_ O
_RARE_ O
government O
_RARE_ O
_RARE_ O
region O
quit O
_RARE_ O
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
-- O
something O
Moscow I-LOC
fears O
could O
_RARE_ O
separatist O
_RARE_ O
in O
other O
ethnic O
regions O
_RARE_ O
particularly O
in O
_RARE_ O
strategic O
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
_RARE_ O

Lebed I-PER
may O
be O
be O
finding O
that O
closing O
that O
political O
_RARE_ O
between O
_RARE_ O
two O
sides O
_RARE_ O
more O
difficult O
than O
just O
ending O
a O
war O
_RARE_ O

Yeltsin I-PER
_RARE_ O
holiday O
from O
Monday O
- O
Interfax I-ORG
_RARE_ O

MOSCOW I-LOC
1996-08-26 O

_FIRSTCAP_ I-MISC
_FIRSTCAP_ O
Boris I-PER
Yeltsin I-PER
began O
a O
new O
summer O
holiday O
_RARE_ O
Monday O
but O
would O
remain O
in O
control O
_RARE_ O
_RARE_ O
_RARE_ O
state O
_RARE_ O
Interfax I-ORG
news O
agency O
said O
_RARE_ O

" O
_FIRSTCAP_ O
head O
_RARE_ O
state O
_RARE_ O
holiday O
has O
only O
just O
begun O
_RARE_ O
" O
_RARE_ O
agency O
quoted O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
as O
saying O
_RARE_ O
adding O
that O
_RARE_ O
president O
was O
currently O
in O
a O
Kremlin I-LOC
residence O
near O
Moscow I-LOC
_RARE_ O

Interfax I-ORG
said O
_FIRSTCAP_ I-PER
did O
not O
_RARE_ O
that O
Yeltsin I-PER
could O
spend O
some O
time O
in O
other O
places O
_RARE_ O

He O
would O
continue O
working O
_RARE_ O
various O
documents O
_RARE_ O
might O
meet O
" O
one O
state O
_RARE_ O
or O
another O
" O
_RARE_ O

" O
_FIRSTCAP_ O
must O
give O
_ALLCAP_ I-PER
Yeltsin I-PER
a O
chance O
to O
rest O
_RARE_ O
recover O
his O
health O
after O
_RARE_ O
elections O
_RARE_ O
" O
Interfax I-ORG
quoted O
_FIRSTCAP_ I-PER
as O
saying O
_RARE_ O

" O
_RARE_ O
Yeltsin I-PER
_RARE_ O
controls O
internal O
_RARE_ O
international O
policies O
_RARE_ O
daily O
_RARE_ O
a O
big O
_RARE_ O
_RARE_ O
documents O
from O
Moscow I-LOC
_RARE_ O
which O
demand O
his O
intervention O
... O

Many O
_RARE_ O
those O
documents O
return O
to O
_RARE_ O
president O
_RARE_ O
administration O
_RARE_ O
same O
day O
_RARE_ O
" O
he O
said O
_RARE_ O

Yeltsin I-PER
went O
_RARE_ O
a O
two-day O
trip O
outside O
Moscow I-LOC
last O
week O
to O
check O
out O
a O
holiday O
home O
_RARE_ O

_FIRSTCAP_ I-ORG
Zastava I-ORG
workers O
_RARE_ O
protest O
_RARE_ O
_RARE_ O
week O
_RARE_ O

BELGRADE I-LOC
1996-08-26 O

Thousands O
_RARE_ O
workers O
_RARE_ O
Serbia I-LOC
_RARE_ O
Zastava I-ORG
arms O
factory O
entered O
_RARE_ O
second O
week O
_RARE_ O
protests O
_RARE_ O
Monday O
over O
_RARE_ O
wages O
_RARE_ O
_RARE_ O
lack O
_RARE_ O
a O
programme O
to O
_RARE_ O
_RARE_ O
plant O
_RARE_ O
production O
_RARE_ O

" O
We O
are O
_RARE_ O
_RARE_ O
have O
_RARE_ O
_RARE_ O
time O
to O
_RARE_ O
until O
our O
demands O
are O
met O
_RARE_ O
" O
said O
_RARE_ O
factory O
_RARE_ O
trade O
union O
secretary O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O

" O
We O
are O
united O
_RARE_ O
we O
are O
waiting O
_RARE_ O
_RARE_ O
government O
to O
decide O
what O
to O
_RARE_ O
with O
us O
_RARE_ O
" O

_FIRSTCAP_ O
unions O
demanded O
_RARE_ O
_RARE_ O
June O
_RARE_ O
July O
wages O
_RARE_ O
last O
year O
_RARE_ O
holiday O
pay O
_RARE_ O
_RARE_ O
called O
_RARE_ O
government O
to O
develop O
a O
_RARE_ O
programme O
_RARE_ O
_RARE_ O
plant O
_RARE_ O

_FIRSTCAP_ O
former O
Yugoslav I-MISC
national O
army O
_RARE_ O
90 O
percent O
_RARE_ O
Zastava I-ORG
_RARE_ O
_RARE_ O
output O
_RARE_ O
but O
like O
_RARE_ O
rest O
_RARE_ O
Yugoslavia I-LOC
_RARE_ O
economy O
_RARE_ O
_RARE_ O
new O
army O
_RARE_ O
Serbia I-LOC
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
by O
lack O
_RARE_ O
funds O
_RARE_ O

_FIRSTCAP_ O
_FIRSTCAP_ I-LOC
where O
_RARE_ O
plant O
_RARE_ O
based O
_RARE_ O
_RARE_ O
to O
10,000 O
people O
gathered O
in O
_RARE_ O
_RARE_ O
_RARE_ O
to O
express O
their O
_RARE_ O
_RARE_ O
what O
_FIRSTCAP_ I-PER
called O
government O
_RARE_ O
_RARE_ O

_FIRSTCAP_ O
ruling O
Socialist I-ORG
Party I-ORG
last O
week O
accused O
Serbia I-LOC
_RARE_ O
opposition O
_RARE_ O
_RARE_ O
up O
social O
unrest O
_RARE_ O
using O
workers O
_RARE_ O
already O
difficult O
social O
position O
_RARE_ O
their O
own O
interests O
_RARE_ O

" O
_FIRSTCAP_ O
wages O
_RARE_ O
_RARE_ O
work O
_RARE_ O
_RARE_ O
_RARE_ O
lack O
_RARE_ O
a O
_RARE_ O
production O
programme O
are O
_RARE_ O
main O
reasons O
_RARE_ O
their O
protests O
_RARE_ O
" O
a O
senior O
member O
_RARE_ O
_RARE_ O
local O
Socialist I-ORG
Party I-ORG
_RARE_ O
told O
Reuters I-ORG
_RARE_ O

" O
But O
there O
_RARE_ O
a O
significant O
_RARE_ O
_RARE_ O
opposition O
parties O
that O
are O
_RARE_ O
points O
ahead O
_RARE_ O
coming O
elections O
_RARE_ O
" O

_FIRSTCAP_ O
Yugoslav I-MISC
elections O
are O
due O
_RARE_ O
November O
_ALLDIG_ O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
official O
said O
_RARE_ O
union O
_RARE_ O
figure O
_RARE_ O
_RARE_ O
number O
_RARE_ O
protesters O
was O
_RARE_ O
_RARE_ O
" O

There O
were O
about O
_RARE_ O
to O
_RARE_ O
people O
_RARE_ O
_RARE_ O
protest O
today O
-- O
much O
less O
then O
last O
week O
_RARE_ O

" O
But O
there O
were O
more O
observers O
_RARE_ O
_RARE_ O
by O
_RARE_ O
" O
he O
said O
_RARE_ O

-- O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-ORG
Newsroom I-ORG
_RARE_ O
_ALLDIG_ O
_ALLDIG_ O
_ALLDIG_ O

Croatian I-MISC
lending O
rate O
falls O
to O
8.0 O
vs O
_RARE_ O
pct O
_RARE_ O

_ALLCAP_ I-LOC
1996-08-26 O

_FIRSTCAP_ O
Croatian I-MISC
lending O
rate O
fell O
to O
8.0 O
percent O
_RARE_ O
Monday O
from O
last O
Friday O
_RARE_ O
_RARE_ O
percent O
after O
thin O
demand O
_RARE_ O
kuna O
forced O
_RARE_ O
_RARE_ O
to O
_RARE_ O
their O
rates O
further O
_RARE_ O

_FIRSTCAP_ I-ORG
call O
money O
was O
down O
to O
8.0 O
from O
_RARE_ O
percent O
_RARE_ O

_FIRSTCAP_ O
_RARE_ O
_RARE_ O
_RARE_ O
10-15 O
day O
loans O
were O
made O
_RARE_ O
a O
steady O
8.0 O
percent O
after O
last O
week O
_RARE_ O
drop O
from O
an O
earlier O
15 O
percent O
_RARE_ O

_FIRSTCAP_ O
_FIRSTCAP_ I-ORG
_FIRSTCAP_ I-ORG
_FIRSTCAP_ I-ORG
settlements O
_RARE_ O
to O
_RARE_ O
million O
kuna O
_RARE_ O
_RARE_ O
which O
dealers O
put O
new O
_RARE_ O
_RARE_ O
a O
_RARE_ O
5.5 O
million O
_RARE_ O

_FIRSTCAP_ O
stood O
_RARE_ O
a O
high O
180 O
million O
kuna O
_RARE_ O

_FIRSTCAP_ O
trade O
_RARE_ O
_RARE_ O
weekend O
left O
a O
surplus O
_RARE_ O
1.2 O
billion O
kuna O
_RARE_ O
_RARE_ O
supply O
side O
after O
40 O
million O
were O
settled O
_RARE_ O

Croatia I-LOC
_RARE_ O
_RARE_ O
_RARE_ O
again O
stayed O
out O
_RARE_ O
_RARE_ O
foreign O
exchange O
market O
_RARE_ O

It O
_RARE_ O
_RARE_ O
kuna O
_RARE_ O
_RARE_ O
Tuesday O
_RARE_ O
trade O
stronger O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
dollar O
_RARE_ O
slightly O
weaker O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-MISC
mark O
_RARE_ O

-- O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
_RARE_ O
_FIRSTCAP_ I-ORG
Newsroom I-ORG
_RARE_ O
_RARE_ O

_ALLCAP_ I-ORG
_FIRSTCAP_ I-ORG
air O
traffic O
controllers O
to O
strike O
September O
_ALLDIG_ O
_RARE_ O

SOFIA I-LOC
1996-08-26 O

Bulgarian I-MISC
air O
traffic O
controllers O
will O
go O
_RARE_ O
strike O
_RARE_ O
September O
_ALLDIG_ O
demanding O
higher O
pay O
_RARE_ O
_RARE_ O
chief O
_RARE_ O
_RARE_ O
Bulgarian I-MISC
association O
_RARE_ O
air O
traffic O
controllers O
_RARE_ O
_FIRSTCAP_ I-ORG
_RARE_ O
said O
_RARE_ O
Monday O
_RARE_ O

Stefan I-PER
Raichev I-PER
told O
a O
news O
conference O
_RARE_ O
strike O
by O
more O
than O
half O
_RARE_ O
_RARE_ O
_RARE_ O
traffic O
controllers O
_RARE_ O
_RARE_ O
would O
_RARE_ O
traffic O
which O
has O
increased O
by O
10 O
percent O
since O
last O
year O
_RARE_ O

More O
than O
1,500 O
planes O
per O
day O
fly O
over O
_FIRSTCAP_ I-LOC
_RARE_ O
in O
a O
strategic O
_RARE_ O
between O
Europe I-LOC
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
_RARE_ O
Raichev I-PER
said O
_RARE_ O

_FIRSTCAP_ O
director O
general O
_RARE_ O
_RARE_ O
air O
traffic O
service O
_FIRSTCAP_ I-PER
_FIRSTCAP_ I-PER
said O
last O
Friday O
that O
a O
controllers O
_RARE_ O
strike O
would O
be O
illegal O
_RARE_ O

_FIRSTCAP_ I-PER
said O
he O
could O
not O
_RARE_ O
_RARE_ O
summer O
_RARE_ O
flights O
_RARE_ O
national O
_RARE_ O
_FIRSTCAP_ I-ORG
_FIRSTCAP_ I-ORG
_RARE_ O
which O
_RARE_ O
thousands O
_RARE_ O
foreign O
_RARE_ O
to O
_RARE_ O
Bulgarian I-MISC
_FIRSTCAP_ I-LOC
_FIRSTCAP_ I-LOC
_RARE_ O
_RARE_ O

But O
Raichev I-PER
said O
it O
would O
be O
" O
_RARE_ O
" O
